id,Rid,schcode,female,schcontext,Index1,achieve,math,time,orthtime,orthquadtime,DV
1662,178,27,1,0.22487253313349273,3,643,0,1,0,-2,Read
1662,178,27,1,0.22487253313349273,4,658,1,1,0,-2,math
1662,178,27,1,0.22487253313349273,5,648,0,2,1,1,Read
1662,178,27,1,0.22487253313349273,6,686,1,2,1,1,math
1663,179,27,1,0.22487253313349273,1,543,0,0,-1,1,Read
1663,179,27,1,0.22487253313349273,2,583,1,0,-1,1,math
1663,179,27,1,0.22487253313349273,3,614,0,1,0,-2,Read
1663,179,27,1,0.22487253313349273,4,631,1,1,0,-2,math
1663,179,27,1,0.22487253313349273,5,630,0,2,1,1,Read
1663,179,27,1,0.22487253313349273,6,644,1,2,1,1,math
1664,180,27,0,0.22487253313349273,1,628,0,0,-1,1,Read
1664,180,27,0,0.22487253313349273,2,663,1,0,-1,1,math
1664,180,27,0,0.22487253313349273,3,687,0,1,0,-2,Read
1664,180,27,0,0.22487253313349273,4,700,1,1,0,-2,math
1664,180,27,0,0.22487253313349273,5,657,0,2,1,1,Read
1664,180,27,0,0.22487253313349273,6,708,1,2,1,1,math
1665,181,27,1,0.22487253313349273,1,550,0,0,-1,1,Read
1665,181,27,1,0.22487253313349273,2,591,1,0,-1,1,math
1665,181,27,1,0.22487253313349273,3,620,0,1,0,-2,Read
1665,181,27,1,0.22487253313349273,4,636,1,1,0,-2,math
1665,181,27,1,0.22487253313349273,5,625,0,2,1,1,Read
1665,181,27,1,0.22487253313349273,6,654,1,2,1,1,math
1666,182,27,1,0.22487253313349273,1,547,0,0,-1,1,Read
1666,182,27,1,0.22487253313349273,2,554,1,0,-1,1,math
1666,182,27,1,0.22487253313349273,3,613,0,1,0,-2,Read
1666,182,27,1,0.22487253313349273,4,616,1,1,0,-2,math
1666,182,27,1,0.22487253313349273,5,641,0,2,1,1,Read
1666,182,27,1,0.22487253313349273,6,625,1,2,1,1,math
1667,183,27,0,0.22487253313349273,1,589.872,0,0,-1,1,Read
1667,183,27,0,0.22487253313349273,2,595.683,1,0,-1,1,math
1667,183,27,0,0.22487253313349273,3,647,0,1,0,-2,Read
1667,183,27,0,0.22487253313349273,4,649,1,1,0,-2,math
1667,183,27,0,0.22487253313349273,5,627,0,2,1,1,Read
1667,183,27,0,0.22487253313349273,6,638,1,2,1,1,math
1668,184,27,0,0.22487253313349273,1,589.872,0,0,-1,1,Read
1668,184,27,0,0.22487253313349273,2,595.683,1,0,-1,1,math
1668,184,27,0,0.22487253313349273,3,643,0,1,0,-2,Read
1668,184,27,0,0.22487253313349273,4,643,1,1,0,-2,math
1668,184,27,0,0.22487253313349273,5,685,0,2,1,1,Read
1668,184,27,0,0.22487253313349273,6,731,1,2,1,1,math
1669,185,27,0,0.22487253313349273,1,589.872,0,0,-1,1,Read
1669,185,27,0,0.22487253313349273,2,595.683,1,0,-1,1,math
1669,185,27,0,0.22487253313349273,3,645,0,1,0,-2,Read
1669,185,27,0,0.22487253313349273,4,646,1,1,0,-2,math
1669,185,27,0,0.22487253313349273,5,623,0,2,1,1,Read
1669,185,27,0,0.22487253313349273,6,650,1,2,1,1,math
1670,186,27,1,0.22487253313349273,1,589.872,0,0,-1,1,Read
1670,186,27,1,0.22487253313349273,2,595.683,1,0,-1,1,math
1670,186,27,1,0.22487253313349273,3,649,0,1,0,-2,Read
1670,186,27,1,0.22487253313349273,4,649,1,1,0,-2,math
1670,186,27,1,0.22487253313349273,5,612,0,2,1,1,Read
1670,186,27,1,0.22487253313349273,6,632,1,2,1,1,math
1671,187,27,1,0.22487253313349273,1,589.872,0,0,-1,1,Read
1671,187,27,1,0.22487253313349273,2,595.683,1,0,-1,1,math
1671,187,27,1,0.22487253313349273,3,647,0,1,0,-2,Read
1671,187,27,1,0.22487253313349273,4,646,1,1,0,-2,math
1671,187,27,1,0.22487253313349273,5,651,0,2,1,1,Read
1671,187,27,1,0.22487253313349273,6,667,1,2,1,1,math
1672,188,27,1,0.22487253313349273,1,589.872,0,0,-1,1,Read
1672,188,27,1,0.22487253313349273,2,595.683,1,0,-1,1,math
1672,188,27,1,0.22487253313349273,3,646,0,1,0,-2,Read
1672,188,27,1,0.22487253313349273,4,646,1,1,0,-2,math
1672,188,27,1,0.22487253313349273,5,632,0,2,1,1,Read
1672,188,27,1,0.22487253313349273,6,620,1,2,1,1,math
1673,189,27,0,0.22487253313349273,1,561,0,0,-1,1,Read
1673,189,27,0,0.22487253313349273,2,612,1,0,-1,1,math
1673,189,27,0,0.22487253313349273,3,627,0,1,0,-2,Read
1673,189,27,0,0.22487253313349273,4,651,1,1,0,-2,math
1673,189,27,0,0.22487253313349273,5,632,0,2,1,1,Read
1673,189,27,0,0.22487253313349273,6,646,1,2,1,1,math
1674,190,27,0,0.22487253313349273,1,567,0,0,-1,1,Read
1674,190,27,0,0.22487253313349273,2,562,1,0,-1,1,math
1674,190,27,0,0.22487253313349273,3,620,0,1,0,-2,Read
1674,190,27,0,0.22487253313349273,4,619,1,1,0,-2,math
1674,190,27,0,0.22487253313349273,5,634,0,2,1,1,Read
1674,190,27,0,0.22487253313349273,6,602,1,2,1,1,math
1675,191,27,0,0.22487253313349273,1,610,0,0,-1,1,Read
1675,191,27,0,0.22487253313349273,2,637,1,0,-1,1,math
1675,191,27,0,0.22487253313349273,3,668,0,1,0,-2,Read
1675,191,27,0,0.22487253313349273,4,680,1,1,0,-2,math
1675,191,27,0,0.22487253313349273,5,657,0,2,1,1,Read
1675,191,27,0,0.22487253313349273,6,670,1,2,1,1,math
1676,192,27,0,0.22487253313349273,1,589.872,0,0,-1,1,Read
1676,192,27,0,0.22487253313349273,2,595.683,1,0,-1,1,math
1676,192,27,0,0.22487253313349273,3,647,0,1,0,-2,Read
1676,192,27,0,0.22487253313349273,4,650,1,1,0,-2,math
1676,192,27,0,0.22487253313349273,5,609,0,2,1,1,Read
1676,192,27,0,0.22487253313349273,6,596,1,2,1,1,math
1677,193,27,0,0.22487253313349273,1,597,0,0,-1,1,Read
1677,193,27,0,0.22487253313349273,2,618,1,0,-1,1,math
1677,193,27,0,0.22487253313349273,3,658,0,1,0,-2,Read
1677,193,27,0,0.22487253313349273,4,667,1,1,0,-2,math
1677,193,27,0,0.22487253313349273,5,625,0,2,1,1,Read
1677,193,27,0,0.22487253313349273,6,642,1,2,1,1,math
1678,194,27,0,0.22487253313349273,1,581,0,0,-1,1,Read
1678,194,27,0,0.22487253313349273,2,588,1,0,-1,1,math
1678,194,27,0,0.22487253313349273,3,639,0,1,0,-2,Read
1678,194,27,0,0.22487253313349273,4,644,1,1,0,-2,math
1678,194,27,0,0.22487253313349273,5,653,0,2,1,1,Read
1678,194,27,0,0.22487253313349273,6,631,1,2,1,1,math
1679,195,27,1,0.22487253313349273,1,571,0,0,-1,1,Read
1679,195,27,1,0.22487253313349273,2,551,1,0,-1,1,math
1679,195,27,1,0.22487253313349273,3,630,0,1,0,-2,Read
1679,195,27,1,0.22487253313349273,4,621,1,1,0,-2,math
1679,195,27,1,0.22487253313349273,5,651,0,2,1,1,Read
1679,195,27,1,0.22487253313349273,6,648,1,2,1,1,math
1680,196,27,0,0.22487253313349273,1,571,0,0,-1,1,Read
1680,196,27,0,0.22487253313349273,2,580,1,0,-1,1,math
1680,196,27,0,0.22487253313349273,3,635,0,1,0,-2,Read
1680,196,27,0,0.22487253313349273,4,640,1,1,0,-2,math
1680,196,27,0,0.22487253313349273,5,655,0,2,1,1,Read
1680,196,27,0,0.22487253313349273,6,658,1,2,1,1,math
1681,197,27,1,0.22487253313349273,1,632,0,0,-1,1,Read
1681,197,27,1,0.22487253313349273,2,637,1,0,-1,1,math
1681,197,27,1,0.22487253313349273,3,684,0,1,0,-2,Read
1681,197,27,1,0.22487253313349273,4,683,1,1,0,-2,math
1681,197,27,1,0.22487253313349273,5,695,0,2,1,1,Read
1681,197,27,1,0.22487253313349273,6,698,1,2,1,1,math
1682,198,27,0,0.22487253313349273,1,589.872,0,0,-1,1,Read
1682,198,27,0,0.22487253313349273,2,595.683,1,0,-1,1,math
1682,198,27,0,0.22487253313349273,3,644,0,1,0,-2,Read
1682,198,27,0,0.22487253313349273,4,647,1,1,0,-2,math
1682,198,27,0,0.22487253313349273,5,605,0,2,1,1,Read
1682,198,27,0,0.22487253313349273,6,611,1,2,1,1,math
1683,199,27,0,0.22487253313349273,1,589.872,0,0,-1,1,Read
1683,199,27,0,0.22487253313349273,2,595.683,1,0,-1,1,math
1683,199,27,0,0.22487253313349273,3,644,0,1,0,-2,Read
1683,199,27,0,0.22487253313349273,4,647,1,1,0,-2,math
1683,199,27,0,0.22487253313349273,5,695,0,2,1,1,Read
1683,199,27,0,0.22487253313349273,6,702,1,2,1,1,math
1684,200,27,1,0.22487253313349273,1,589.872,0,0,-1,1,Read
1684,200,27,1,0.22487253313349273,2,595.683,1,0,-1,1,math
1684,200,27,1,0.22487253313349273,3,649,0,1,0,-2,Read
1684,200,27,1,0.22487253313349273,4,648,1,1,0,-2,math
1684,200,27,1,0.22487253313349273,5,622,0,2,1,1,Read
1684,200,27,1,0.22487253313349273,6,659,1,2,1,1,math
1685,201,27,0,0.22487253313349273,1,589.872,0,0,-1,1,Read
1685,201,27,0,0.22487253313349273,2,595.683,1,0,-1,1,math
1685,201,27,0,0.22487253313349273,3,645,0,1,0,-2,Read
1685,201,27,0,0.22487253313349273,4,647,1,1,0,-2,math
1685,201,27,0,0.22487253313349273,5,607,0,2,1,1,Read
1685,201,27,0,0.22487253313349273,6,629,1,2,1,1,math
1686,202,27,1,0.22487253313349273,1,589.872,0,0,-1,1,Read
1686,202,27,1,0.22487253313349273,2,595.683,1,0,-1,1,math
1686,202,27,1,0.22487253313349273,3,646,0,1,0,-2,Read
1686,202,27,1,0.22487253313349273,4,645,1,1,0,-2,math
1686,202,27,1,0.22487253313349273,5,601,0,2,1,1,Read
1686,202,27,1,0.22487253313349273,6,623,1,2,1,1,math
1687,203,27,0,0.22487253313349273,1,589.872,0,0,-1,1,Read
1687,203,27,0,0.22487253313349273,2,595.683,1,0,-1,1,math
1687,203,27,0,0.22487253313349273,3,647,0,1,0,-2,Read
1687,203,27,0,0.22487253313349273,4,648,1,1,0,-2,math
1687,203,27,0,0.22487253313349273,5,655,0,2,1,1,Read
1687,203,27,0,0.22487253313349273,6,712,1,2,1,1,math
1688,204,27,0,0.22487253313349273,1,589.872,0,0,-1,1,Read
1688,204,27,0,0.22487253313349273,2,595.683,1,0,-1,1,math
1688,204,27,0,0.22487253313349273,3,646,0,1,0,-2,Read
1688,204,27,0,0.22487253313349273,4,651,1,1,0,-2,math
1688,204,27,0,0.22487253313349273,5,599,0,2,1,1,Read
1688,204,27,0,0.22487253313349273,6,567,1,2,1,1,math
1689,205,27,1,0.22487253313349273,1,589.872,0,0,-1,1,Read
1689,205,27,1,0.22487253313349273,2,595.683,1,0,-1,1,math
1689,205,27,1,0.22487253313349273,3,647,0,1,0,-2,Read
1689,205,27,1,0.22487253313349273,4,646,1,1,0,-2,math
1689,205,27,1,0.22487253313349273,5,599,0,2,1,1,Read
1689,205,27,1,0.22487253313349273,6,631,1,2,1,1,math
1690,206,27,0,0.22487253313349273,1,541,0,0,-1,1,Read
1690,206,27,0,0.22487253313349273,2,553,1,0,-1,1,math
1690,206,27,0,0.22487253313349273,3,608,0,1,0,-2,Read
1690,206,27,0,0.22487253313349273,4,615,1,1,0,-2,math
1690,206,27,0,0.22487253313349273,5,637,0,2,1,1,Read
1690,206,27,0,0.22487253313349273,6,654,1,2,1,1,math
1691,207,27,1,0.22487253313349273,1,589.872,0,0,-1,1,Read
1691,207,27,1,0.22487253313349273,2,595.683,1,0,-1,1,math
1691,207,27,1,0.22487253313349273,3,647,0,1,0,-2,Read
1691,207,27,1,0.22487253313349273,4,647,1,1,0,-2,math
1691,207,27,1,0.22487253313349273,5,599,0,2,1,1,Read
1691,207,27,1,0.22487253313349273,6,607,1,2,1,1,math
1692,208,27,0,0.22487253313349273,1,652,0,0,-1,1,Read
1692,208,27,0,0.22487253313349273,2,610,1,0,-1,1,math
1692,208,27,0,0.22487253313349273,3,693,0,1,0,-2,Read
1692,208,27,0,0.22487253313349273,4,676,1,1,0,-2,math
1692,208,27,0,0.22487253313349273,5,710,0,2,1,1,Read
1692,208,27,0,0.22487253313349273,6,666,1,2,1,1,math
1693,209,27,0,0.22487253313349273,1,524,0,0,-1,1,Read
1693,209,27,0,0.22487253313349273,2,543,1,0,-1,1,math
1693,209,27,0,0.22487253313349273,3,593,0,1,0,-2,Read
1693,209,27,0,0.22487253313349273,4,603,1,1,0,-2,math
1693,209,27,0,0.22487253313349273,5,603,0,2,1,1,Read
1693,209,27,0,0.22487253313349273,6,619,1,2,1,1,math
1694,210,27,1,0.22487253313349273,1,589.872,0,0,-1,1,Read
1694,210,27,1,0.22487253313349273,2,595.683,1,0,-1,1,math
1694,210,27,1,0.22487253313349273,3,647,0,1,0,-2,Read
1694,210,27,1,0.22487253313349273,4,648,1,1,0,-2,math
1694,210,27,1,0.22487253313349273,5,634,0,2,1,1,Read
1694,210,27,1,0.22487253313349273,6,617,1,2,1,1,math
1695,211,27,0,0.22487253313349273,1,578,0,0,-1,1,Read
1695,211,27,0,0.22487253313349273,2,548,1,0,-1,1,math
1695,211,27,0,0.22487253313349273,3,631,0,1,0,-2,Read
1695,211,27,0,0.22487253313349273,4,619,1,1,0,-2,math
1695,211,27,0,0.22487253313349273,5,635,0,2,1,1,Read
1695,211,27,0,0.22487253313349273,6,625,1,2,1,1,math
1696,212,27,1,0.22487253313349273,1,589.872,0,0,-1,1,Read
1696,212,27,1,0.22487253313349273,2,595.683,1,0,-1,1,math
1696,212,27,1,0.22487253313349273,3,648,0,1,0,-2,Read
1696,212,27,1,0.22487253313349273,4,647,1,1,0,-2,math
1696,212,27,1,0.22487253313349273,5,618,0,2,1,1,Read
1696,212,27,1,0.22487253313349273,6,635,1,2,1,1,math
1697,213,27,0,0.22487253313349273,1,589.872,0,0,-1,1,Read
1697,213,27,0,0.22487253313349273,2,595.683,1,0,-1,1,math
1697,213,27,0,0.22487253313349273,3,647,0,1,0,-2,Read
1697,213,27,0,0.22487253313349273,4,648,1,1,0,-2,math
1697,213,27,0,0.22487253313349273,5,658,0,2,1,1,Read
1697,213,27,0,0.22487253313349273,6,691,1,2,1,1,math
1698,214,27,1,0.22487253313349273,1,589.872,0,0,-1,1,Read
1698,214,27,1,0.22487253313349273,2,595.683,1,0,-1,1,math
1698,214,27,1,0.22487253313349273,3,646,0,1,0,-2,Read
1698,214,27,1,0.22487253313349273,4,643,1,1,0,-2,math
1698,214,27,1,0.22487253313349273,5,611,0,2,1,1,Read
1698,214,27,1,0.22487253313349273,6,683,1,2,1,1,math
1699,215,27,0,0.22487253313349273,1,616,0,0,-1,1,Read
1699,215,27,0,0.22487253313349273,2,667,1,0,-1,1,math
1699,215,27,0,0.22487253313349273,3,680,0,1,0,-2,Read
1699,215,27,0,0.22487253313349273,4,700,1,1,0,-2,math
1699,215,27,0,0.22487253313349273,5,676,0,2,1,1,Read
1699,215,27,0,0.22487253313349273,6,710,1,2,1,1,math
1700,216,27,0,0.22487253313349273,1,589.872,0,0,-1,1,Read
1700,216,27,0,0.22487253313349273,2,595.683,1,0,-1,1,math
1700,216,27,0,0.22487253313349273,3,647,0,1,0,-2,Read
1700,216,27,0,0.22487253313349273,4,652,1,1,0,-2,math
1700,216,27,0,0.22487253313349273,5,629,0,2,1,1,Read
1700,216,27,0,0.22487253313349273,6,612,1,2,1,1,math
1701,217,27,0,0.22487253313349273,1,589.872,0,0,-1,1,Read
1701,217,27,0,0.22487253313349273,2,595.683,1,0,-1,1,math
1701,217,27,0,0.22487253313349273,3,642,0,1,0,-2,Read
1701,217,27,0,0.22487253313349273,4,643,1,1,0,-2,math
1701,217,27,0,0.22487253313349273,5,651,0,2,1,1,Read
1701,217,27,0,0.22487253313349273,6,673,1,2,1,1,math
1702,218,27,0,0.22487253313349273,1,556,0,0,-1,1,Read
1702,218,27,0,0.22487253313349273,2,570,1,0,-1,1,math
1702,218,27,0,0.22487253313349273,3,619,0,1,0,-2,Read
1702,218,27,0,0.22487253313349273,4,627,1,1,0,-2,math
1702,218,27,0,0.22487253313349273,5,625,0,2,1,1,Read
1702,218,27,0,0.22487253313349273,6,643,1,2,1,1,math
1703,219,27,1,0.22487253313349273,1,606,0,0,-1,1,Read
1703,219,27,1,0.22487253313349273,2,590,1,0,-1,1,math
1703,219,27,1,0.22487253313349273,3,660,0,1,0,-2,Read
1703,219,27,1,0.22487253313349273,4,650,1,1,0,-2,math
1703,219,27,1,0.22487253313349273,5,674,0,2,1,1,Read
1703,219,27,1,0.22487253313349273,6,683,1,2,1,1,math
1704,220,27,1,0.22487253313349273,1,589.872,0,0,-1,1,Read
1704,220,27,1,0.22487253313349273,2,595.683,1,0,-1,1,math
1704,220,27,1,0.22487253313349273,3,648,0,1,0,-2,Read
1704,220,27,1,0.22487253313349273,4,649,1,1,0,-2,math
1704,220,27,1,0.22487253313349273,5,648,0,2,1,1,Read
1704,220,27,1,0.22487253313349273,6,640,1,2,1,1,math
1705,221,27,0,0.22487253313349273,1,589.872,0,0,-1,1,Read
1705,221,27,0,0.22487253313349273,2,595.683,1,0,-1,1,math
1705,221,27,0,0.22487253313349273,3,647,0,1,0,-2,Read
1705,221,27,0,0.22487253313349273,4,649,1,1,0,-2,math
1705,221,27,0,0.22487253313349273,5,662,0,2,1,1,Read
1705,221,27,0,0.22487253313349273,6,693,1,2,1,1,math
1706,222,27,1,0.22487253313349273,1,541,0,0,-1,1,Read
1706,222,27,1,0.22487253313349273,2,545,1,0,-1,1,math
1706,222,27,1,0.22487253313349273,3,603,0,1,0,-2,Read
1706,222,27,1,0.22487253313349273,4,605,1,1,0,-2,math
1706,222,27,1,0.22487253313349273,5,641,0,2,1,1,Read
1706,222,27,1,0.22487253313349273,6,623,1,2,1,1,math
1707,223,27,1,0.22487253313349273,1,554,0,0,-1,1,Read
1707,223,27,1,0.22487253313349273,2,612,1,0,-1,1,math
1707,223,27,1,0.22487253313349273,3,623,0,1,0,-2,Read
1707,223,27,1,0.22487253313349273,4,646,1,1,0,-2,math
1707,223,27,1,0.22487253313349273,5,642,0,2,1,1,Read
1707,223,27,1,0.22487253313349273,6,655,1,2,1,1,math
1708,224,27,0,0.22487253313349273,1,577,0,0,-1,1,Read
1708,224,27,0,0.22487253313349273,2,550,1,0,-1,1,math
1708,224,27,0,0.22487253313349273,3,632,0,1,0,-2,Read
1708,224,27,0,0.22487253313349273,4,621,1,1,0,-2,math
1708,224,27,0,0.22487253313349273,5,629,0,2,1,1,Read
1708,224,27,0,0.22487253313349273,6,633,1,2,1,1,math
1709,225,27,0,0.22487253313349273,1,630,0,0,-1,1,Read
1709,225,27,0,0.22487253313349273,2,633,1,0,-1,1,math
1709,225,27,0,0.22487253313349273,3,686,0,1,0,-2,Read
1709,225,27,0,0.22487253313349273,4,689,1,1,0,-2,math
1709,225,27,0,0.22487253313349273,5,692,0,2,1,1,Read
1709,225,27,0,0.22487253313349273,6,662,1,2,1,1,math
1710,226,27,0,0.22487253313349273,1,600,0,0,-1,1,Read
1710,226,27,0,0.22487253313349273,2,605,1,0,-1,1,math
1710,226,27,0,0.22487253313349273,3,659,0,1,0,-2,Read
1710,226,27,0,0.22487253313349273,4,662,1,1,0,-2,math
1710,226,27,0,0.22487253313349273,5,649,0,2,1,1,Read
1710,226,27,0,0.22487253313349273,6,662,1,2,1,1,math
1711,227,27,0,0.22487253313349273,1,625,0,0,-1,1,Read
1711,227,27,0,0.22487253313349273,2,598,1,0,-1,1,math
1711,227,27,0,0.22487253313349273,3,673,0,1,0,-2,Read
1711,227,27,0,0.22487253313349273,4,663,1,1,0,-2,math
1711,227,27,0,0.22487253313349273,5,666,0,2,1,1,Read
1711,227,27,0,0.22487253313349273,6,640,1,2,1,1,math
1712,228,27,1,0.22487253313349273,1,571,0,0,-1,1,Read
1712,228,27,1,0.22487253313349273,2,576,1,0,-1,1,math
1712,228,27,1,0.22487253313349273,3,633,0,1,0,-2,Read
1712,228,27,1,0.22487253313349273,4,634,1,1,0,-2,math
1712,228,27,1,0.22487253313349273,5,651,0,2,1,1,Read
1712,228,27,1,0.22487253313349273,6,647,1,2,1,1,math
1713,1,28,0,-1.2164693724747304,1,613,0,0,-1,1,Read
1713,1,28,0,-1.2164693724747304,2,679,1,0,-1,1,math
1713,1,28,0,-1.2164693724747304,3,677,0,1,0,-2,Read
1713,1,28,0,-1.2164693724747304,4,706,1,1,0,-2,math
1713,1,28,0,-1.2164693724747304,5,668,0,2,1,1,Read
1713,1,28,0,-1.2164693724747304,6,700,1,2,1,1,math
1714,2,28,1,-1.2164693724747304,1,590,0,0,-1,1,Read
1714,2,28,1,-1.2164693724747304,2,592,1,0,-1,1,math
1714,2,28,1,-1.2164693724747304,3,648,0,1,0,-2,Read
1714,2,28,1,-1.2164693724747304,4,646,1,1,0,-2,math
1714,2,28,1,-1.2164693724747304,5,676,0,2,1,1,Read
1714,2,28,1,-1.2164693724747304,6,676,1,2,1,1,math
1715,3,28,0,-1.2164693724747304,1,575,0,0,-1,1,Read
1715,3,28,0,-1.2164693724747304,2,585,1,0,-1,1,math
1715,3,28,0,-1.2164693724747304,3,635,0,1,0,-2,Read
1715,3,28,0,-1.2164693724747304,4,641,1,1,0,-2,math
1715,3,28,0,-1.2164693724747304,5,653,0,2,1,1,Read
1715,3,28,0,-1.2164693724747304,6,640,1,2,1,1,math
1716,4,28,0,-1.2164693724747304,1,609,0,0,-1,1,Read
1716,4,28,0,-1.2164693724747304,2,600,1,0,-1,1,math
1716,4,28,0,-1.2164693724747304,3,659,0,1,0,-2,Read
1716,4,28,0,-1.2164693724747304,4,655,1,1,0,-2,math
1716,4,28,0,-1.2164693724747304,5,676,0,2,1,1,Read
1716,4,28,0,-1.2164693724747304,6,695,1,2,1,1,math
1717,5,28,1,-1.2164693724747304,1,584,0,0,-1,1,Read
1717,5,28,1,-1.2164693724747304,2,623,1,0,-1,1,math
1717,5,28,1,-1.2164693724747304,3,652,0,1,0,-2,Read
1717,5,28,1,-1.2164693724747304,4,667,1,1,0,-2,math
1717,5,28,1,-1.2164693724747304,5,646,0,2,1,1,Read
1717,5,28,1,-1.2164693724747304,6,663,1,2,1,1,math
1718,6,28,1,-1.2164693724747304,1,613,0,0,-1,1,Read
1718,6,28,1,-1.2164693724747304,2,597,1,0,-1,1,math
1718,6,28,1,-1.2164693724747304,3,667,0,1,0,-2,Read
1718,6,28,1,-1.2164693724747304,4,657,1,1,0,-2,math
1718,6,28,1,-1.2164693724747304,5,676,0,2,1,1,Read
1718,6,28,1,-1.2164693724747304,6,693,1,2,1,1,math
1719,7,28,0,-1.2164693724747304,1,627,0,0,-1,1,Read
1719,7,28,0,-1.2164693724747304,2,618,1,0,-1,1,math
1719,7,28,0,-1.2164693724747304,3,672,0,1,0,-2,Read
1719,7,28,0,-1.2164693724747304,4,667,1,1,0,-2,math
1719,7,28,0,-1.2164693724747304,5,655,0,2,1,1,Read
1719,7,28,0,-1.2164693724747304,6,658,1,2,1,1,math
1720,8,28,0,-1.2164693724747304,1,589.872,0,0,-1,1,Read
1720,8,28,0,-1.2164693724747304,2,595.683,1,0,-1,1,math
1720,8,28,0,-1.2164693724747304,3,648,0,1,0,-2,Read
1720,8,28,0,-1.2164693724747304,4,652,1,1,0,-2,math
1720,8,28,0,-1.2164693724747304,5,648,0,2,1,1,Read
1720,8,28,0,-1.2164693724747304,6,646,1,2,1,1,math
1721,9,28,1,-1.2164693724747304,1,612,0,0,-1,1,Read
1721,9,28,1,-1.2164693724747304,2,671,1,0,-1,1,math
1721,9,28,1,-1.2164693724747304,3,677,0,1,0,-2,Read
1721,9,28,1,-1.2164693724747304,4,699,1,1,0,-2,math
1721,9,28,1,-1.2164693724747304,5,674,0,2,1,1,Read
1721,9,28,1,-1.2164693724747304,6,693,1,2,1,1,math
1722,10,28,0,-1.2164693724747304,1,623,0,0,-1,1,Read
1722,10,28,0,-1.2164693724747304,2,595.683,1,0,-1,1,math
1722,10,28,0,-1.2164693724747304,3,670,0,1,0,-2,Read
1722,10,28,0,-1.2164693724747304,4,659,1,1,0,-2,math
1722,10,28,0,-1.2164693724747304,5,685,0,2,1,1,Read
1722,10,28,0,-1.2164693724747304,6,677,1,2,1,1,math
1723,11,28,1,-1.2164693724747304,1,635,0,0,-1,1,Read
1723,11,28,1,-1.2164693724747304,2,685,1,0,-1,1,math
1723,11,28,1,-1.2164693724747304,3,692,0,1,0,-2,Read
1723,11,28,1,-1.2164693724747304,4,710,1,1,0,-2,math
1723,11,28,1,-1.2164693724747304,5,692,0,2,1,1,Read
1723,11,28,1,-1.2164693724747304,6,702,1,2,1,1,math
1724,12,28,0,-1.2164693724747304,1,577,0,0,-1,1,Read
1724,12,28,0,-1.2164693724747304,2,612,1,0,-1,1,math
1724,12,28,0,-1.2164693724747304,3,639,0,1,0,-2,Read
1724,12,28,0,-1.2164693724747304,4,654,1,1,0,-2,math
1724,12,28,0,-1.2164693724747304,5,644,0,2,1,1,Read
1724,12,28,0,-1.2164693724747304,6,667,1,2,1,1,math
1725,13,28,0,-1.2164693724747304,1,657,0,0,-1,1,Read
1725,13,28,0,-1.2164693724747304,2,595.683,1,0,-1,1,math
1725,13,28,0,-1.2164693724747304,3,702,0,1,0,-2,Read
1725,13,28,0,-1.2164693724747304,4,674,1,1,0,-2,math
1725,13,28,0,-1.2164693724747304,5,710,0,2,1,1,Read
1725,13,28,0,-1.2164693724747304,6,695,1,2,1,1,math
1726,14,28,0,-1.2164693724747304,1,578,0,0,-1,1,Read
1726,14,28,0,-1.2164693724747304,2,553,1,0,-1,1,math
1726,14,28,0,-1.2164693724747304,3,628,0,1,0,-2,Read
1726,14,28,0,-1.2164693724747304,4,618,1,1,0,-2,math
1726,14,28,0,-1.2164693724747304,5,646,0,2,1,1,Read
1726,14,28,0,-1.2164693724747304,6,647,1,2,1,1,math
1727,15,28,0,-1.2164693724747304,1,650,0,0,-1,1,Read
1727,15,28,0,-1.2164693724747304,2,625,1,0,-1,1,math
1727,15,28,0,-1.2164693724747304,3,693,0,1,0,-2,Read
1727,15,28,0,-1.2164693724747304,4,681,1,1,0,-2,math
1727,15,28,0,-1.2164693724747304,5,685,0,2,1,1,Read
1727,15,28,0,-1.2164693724747304,6,686,1,2,1,1,math
1728,16,28,0,-1.2164693724747304,1,589.872,0,0,-1,1,Read
1728,16,28,0,-1.2164693724747304,2,613,1,0,-1,1,math
1728,16,28,0,-1.2164693724747304,3,645,0,1,0,-2,Read
1728,16,28,0,-1.2164693724747304,4,653,1,1,0,-2,math
1728,16,28,0,-1.2164693724747304,5,666,0,2,1,1,Read
1728,16,28,0,-1.2164693724747304,6,710,1,2,1,1,math
1729,17,28,1,-1.2164693724747304,1,627,0,0,-1,1,Read
1729,17,28,1,-1.2164693724747304,2,675,1,0,-1,1,math
1729,17,28,1,-1.2164693724747304,3,690,0,1,0,-2,Read
1729,17,28,1,-1.2164693724747304,4,707,1,1,0,-2,math
1729,17,28,1,-1.2164693724747304,5,721,0,2,1,1,Read
1729,17,28,1,-1.2164693724747304,6,720,1,2,1,1,math
1730,18,28,0,-1.2164693724747304,1,589.872,0,0,-1,1,Read
1730,18,28,0,-1.2164693724747304,2,595.683,1,0,-1,1,math
1730,18,28,0,-1.2164693724747304,3,644,0,1,0,-2,Read
1730,18,28,0,-1.2164693724747304,4,647,1,1,0,-2,math
1730,18,28,0,-1.2164693724747304,5,634,0,2,1,1,Read
1730,18,28,0,-1.2164693724747304,6,622,1,2,1,1,math
1731,19,28,1,-1.2164693724747304,1,637,0,0,-1,1,Read
1731,19,28,1,-1.2164693724747304,2,667,1,0,-1,1,math
