id,Rid,schcode,female,schcontext,Index1,achieve,math,time,orthtime,orthquadtime,D1,D2
1688,204,27,0,0.22487253313349273,4,651,1,1,0,-2,0,1
1688,204,27,0,0.22487253313349273,5,599,0,2,1,1,1,0
1688,204,27,0,0.22487253313349273,6,567,1,2,1,1,0,1
1689,205,27,1,0.22487253313349273,1,589.872,0,0,-1,1,1,0
1689,205,27,1,0.22487253313349273,2,595.683,1,0,-1,1,0,1
1689,205,27,1,0.22487253313349273,3,647,0,1,0,-2,1,0
1689,205,27,1,0.22487253313349273,4,646,1,1,0,-2,0,1
1689,205,27,1,0.22487253313349273,5,599,0,2,1,1,1,0
1689,205,27,1,0.22487253313349273,6,631,1,2,1,1,0,1
1690,206,27,0,0.22487253313349273,1,541,0,0,-1,1,1,0
1690,206,27,0,0.22487253313349273,2,553,1,0,-1,1,0,1
1690,206,27,0,0.22487253313349273,3,608,0,1,0,-2,1,0
1690,206,27,0,0.22487253313349273,4,615,1,1,0,-2,0,1
1690,206,27,0,0.22487253313349273,5,637,0,2,1,1,1,0
1690,206,27,0,0.22487253313349273,6,654,1,2,1,1,0,1
1691,207,27,1,0.22487253313349273,1,589.872,0,0,-1,1,1,0
1691,207,27,1,0.22487253313349273,2,595.683,1,0,-1,1,0,1
1691,207,27,1,0.22487253313349273,3,647,0,1,0,-2,1,0
1691,207,27,1,0.22487253313349273,4,647,1,1,0,-2,0,1
1691,207,27,1,0.22487253313349273,5,599,0,2,1,1,1,0
1691,207,27,1,0.22487253313349273,6,607,1,2,1,1,0,1
1692,208,27,0,0.22487253313349273,1,652,0,0,-1,1,1,0
1692,208,27,0,0.22487253313349273,2,610,1,0,-1,1,0,1
1692,208,27,0,0.22487253313349273,3,693,0,1,0,-2,1,0
1692,208,27,0,0.22487253313349273,4,676,1,1,0,-2,0,1
1692,208,27,0,0.22487253313349273,5,710,0,2,1,1,1,0
1692,208,27,0,0.22487253313349273,6,666,1,2,1,1,0,1
1693,209,27,0,0.22487253313349273,1,524,0,0,-1,1,1,0
1693,209,27,0,0.22487253313349273,2,543,1,0,-1,1,0,1
1693,209,27,0,0.22487253313349273,3,593,0,1,0,-2,1,0
1693,209,27,0,0.22487253313349273,4,603,1,1,0,-2,0,1
1693,209,27,0,0.22487253313349273,5,603,0,2,1,1,1,0
1693,209,27,0,0.22487253313349273,6,619,1,2,1,1,0,1
1694,210,27,1,0.22487253313349273,1,589.872,0,0,-1,1,1,0
1694,210,27,1,0.22487253313349273,2,595.683,1,0,-1,1,0,1
1694,210,27,1,0.22487253313349273,3,647,0,1,0,-2,1,0
1694,210,27,1,0.22487253313349273,4,648,1,1,0,-2,0,1
1694,210,27,1,0.22487253313349273,5,634,0,2,1,1,1,0
1694,210,27,1,0.22487253313349273,6,617,1,2,1,1,0,1
1695,211,27,0,0.22487253313349273,1,578,0,0,-1,1,1,0
1695,211,27,0,0.22487253313349273,2,548,1,0,-1,1,0,1
1695,211,27,0,0.22487253313349273,3,631,0,1,0,-2,1,0
1695,211,27,0,0.22487253313349273,4,619,1,1,0,-2,0,1
1695,211,27,0,0.22487253313349273,5,635,0,2,1,1,1,0
1695,211,27,0,0.22487253313349273,6,625,1,2,1,1,0,1
1696,212,27,1,0.22487253313349273,1,589.872,0,0,-1,1,1,0
1696,212,27,1,0.22487253313349273,2,595.683,1,0,-1,1,0,1
1696,212,27,1,0.22487253313349273,3,648,0,1,0,-2,1,0
1696,212,27,1,0.22487253313349273,4,647,1,1,0,-2,0,1
1696,212,27,1,0.22487253313349273,5,618,0,2,1,1,1,0
1696,212,27,1,0.22487253313349273,6,635,1,2,1,1,0,1
1697,213,27,0,0.22487253313349273,1,589.872,0,0,-1,1,1,0
1697,213,27,0,0.22487253313349273,2,595.683,1,0,-1,1,0,1
1697,213,27,0,0.22487253313349273,3,647,0,1,0,-2,1,0
1697,213,27,0,0.22487253313349273,4,648,1,1,0,-2,0,1
1697,213,27,0,0.22487253313349273,5,658,0,2,1,1,1,0
1697,213,27,0,0.22487253313349273,6,691,1,2,1,1,0,1
1698,214,27,1,0.22487253313349273,1,589.872,0,0,-1,1,1,0
1698,214,27,1,0.22487253313349273,2,595.683,1,0,-1,1,0,1
1698,214,27,1,0.22487253313349273,3,646,0,1,0,-2,1,0
1698,214,27,1,0.22487253313349273,4,643,1,1,0,-2,0,1
1698,214,27,1,0.22487253313349273,5,611,0,2,1,1,1,0
1698,214,27,1,0.22487253313349273,6,683,1,2,1,1,0,1
1699,215,27,0,0.22487253313349273,1,616,0,0,-1,1,1,0
1699,215,27,0,0.22487253313349273,2,667,1,0,-1,1,0,1
1699,215,27,0,0.22487253313349273,3,680,0,1,0,-2,1,0
1699,215,27,0,0.22487253313349273,4,700,1,1,0,-2,0,1
1699,215,27,0,0.22487253313349273,5,676,0,2,1,1,1,0
1699,215,27,0,0.22487253313349273,6,710,1,2,1,1,0,1
1700,216,27,0,0.22487253313349273,1,589.872,0,0,-1,1,1,0
1700,216,27,0,0.22487253313349273,2,595.683,1,0,-1,1,0,1
1700,216,27,0,0.22487253313349273,3,647,0,1,0,-2,1,0
1700,216,27,0,0.22487253313349273,4,652,1,1,0,-2,0,1
1700,216,27,0,0.22487253313349273,5,629,0,2,1,1,1,0
1700,216,27,0,0.22487253313349273,6,612,1,2,1,1,0,1
1701,217,27,0,0.22487253313349273,1,589.872,0,0,-1,1,1,0
1701,217,27,0,0.22487253313349273,2,595.683,1,0,-1,1,0,1
1701,217,27,0,0.22487253313349273,3,642,0,1,0,-2,1,0
1701,217,27,0,0.22487253313349273,4,643,1,1,0,-2,0,1
1701,217,27,0,0.22487253313349273,5,651,0,2,1,1,1,0
1701,217,27,0,0.22487253313349273,6,673,1,2,1,1,0,1
1702,218,27,0,0.22487253313349273,1,556,0,0,-1,1,1,0
1702,218,27,0,0.22487253313349273,2,570,1,0,-1,1,0,1
1702,218,27,0,0.22487253313349273,3,619,0,1,0,-2,1,0
1702,218,27,0,0.22487253313349273,4,627,1,1,0,-2,0,1
1702,218,27,0,0.22487253313349273,5,625,0,2,1,1,1,0
1702,218,27,0,0.22487253313349273,6,643,1,2,1,1,0,1
1703,219,27,1,0.22487253313349273,1,606,0,0,-1,1,1,0
1703,219,27,1,0.22487253313349273,2,590,1,0,-1,1,0,1
1703,219,27,1,0.22487253313349273,3,660,0,1,0,-2,1,0
1703,219,27,1,0.22487253313349273,4,650,1,1,0,-2,0,1
1703,219,27,1,0.22487253313349273,5,674,0,2,1,1,1,0
1703,219,27,1,0.22487253313349273,6,683,1,2,1,1,0,1
1704,220,27,1,0.22487253313349273,1,589.872,0,0,-1,1,1,0
1704,220,27,1,0.22487253313349273,2,595.683,1,0,-1,1,0,1
1704,220,27,1,0.22487253313349273,3,648,0,1,0,-2,1,0
1704,220,27,1,0.22487253313349273,4,649,1,1,0,-2,0,1
1704,220,27,1,0.22487253313349273,5,648,0,2,1,1,1,0
1704,220,27,1,0.22487253313349273,6,640,1,2,1,1,0,1
1705,221,27,0,0.22487253313349273,1,589.872,0,0,-1,1,1,0
1705,221,27,0,0.22487253313349273,2,595.683,1,0,-1,1,0,1
1705,221,27,0,0.22487253313349273,3,647,0,1,0,-2,1,0
1705,221,27,0,0.22487253313349273,4,649,1,1,0,-2,0,1
1705,221,27,0,0.22487253313349273,5,662,0,2,1,1,1,0
1705,221,27,0,0.22487253313349273,6,693,1,2,1,1,0,1
1706,222,27,1,0.22487253313349273,1,541,0,0,-1,1,1,0
1706,222,27,1,0.22487253313349273,2,545,1,0,-1,1,0,1
1706,222,27,1,0.22487253313349273,3,603,0,1,0,-2,1,0
1706,222,27,1,0.22487253313349273,4,605,1,1,0,-2,0,1
1706,222,27,1,0.22487253313349273,5,641,0,2,1,1,1,0
1706,222,27,1,0.22487253313349273,6,623,1,2,1,1,0,1
1707,223,27,1,0.22487253313349273,1,554,0,0,-1,1,1,0
1707,223,27,1,0.22487253313349273,2,612,1,0,-1,1,0,1
1707,223,27,1,0.22487253313349273,3,623,0,1,0,-2,1,0
1707,223,27,1,0.22487253313349273,4,646,1,1,0,-2,0,1
1707,223,27,1,0.22487253313349273,5,642,0,2,1,1,1,0
1707,223,27,1,0.22487253313349273,6,655,1,2,1,1,0,1
1708,224,27,0,0.22487253313349273,1,577,0,0,-1,1,1,0
1708,224,27,0,0.22487253313349273,2,550,1,0,-1,1,0,1
1708,224,27,0,0.22487253313349273,3,632,0,1,0,-2,1,0
1708,224,27,0,0.22487253313349273,4,621,1,1,0,-2,0,1
1708,224,27,0,0.22487253313349273,5,629,0,2,1,1,1,0
1708,224,27,0,0.22487253313349273,6,633,1,2,1,1,0,1
1709,225,27,0,0.22487253313349273,1,630,0,0,-1,1,1,0
1709,225,27,0,0.22487253313349273,2,633,1,0,-1,1,0,1
1709,225,27,0,0.22487253313349273,3,686,0,1,0,-2,1,0
1709,225,27,0,0.22487253313349273,4,689,1,1,0,-2,0,1
1709,225,27,0,0.22487253313349273,5,692,0,2,1,1,1,0
1709,225,27,0,0.22487253313349273,6,662,1,2,1,1,0,1
1710,226,27,0,0.22487253313349273,1,600,0,0,-1,1,1,0
1710,226,27,0,0.22487253313349273,2,605,1,0,-1,1,0,1
1710,226,27,0,0.22487253313349273,3,659,0,1,0,-2,1,0
1710,226,27,0,0.22487253313349273,4,662,1,1,0,-2,0,1
1710,226,27,0,0.22487253313349273,5,649,0,2,1,1,1,0
1710,226,27,0,0.22487253313349273,6,662,1,2,1,1,0,1
1711,227,27,0,0.22487253313349273,1,625,0,0,-1,1,1,0
1711,227,27,0,0.22487253313349273,2,598,1,0,-1,1,0,1
1711,227,27,0,0.22487253313349273,3,673,0,1,0,-2,1,0
1711,227,27,0,0.22487253313349273,4,663,1,1,0,-2,0,1
1711,227,27,0,0.22487253313349273,5,666,0,2,1,1,1,0
1711,227,27,0,0.22487253313349273,6,640,1,2,1,1,0,1
1712,228,27,1,0.22487253313349273,1,571,0,0,-1,1,1,0
1712,228,27,1,0.22487253313349273,2,576,1,0,-1,1,0,1
1712,228,27,1,0.22487253313349273,3,633,0,1,0,-2,1,0
1712,228,27,1,0.22487253313349273,4,634,1,1,0,-2,0,1
1712,228,27,1,0.22487253313349273,5,651,0,2,1,1,1,0
1712,228,27,1,0.22487253313349273,6,647,1,2,1,1,0,1
1713,1,28,0,-1.2164693724747304,1,613,0,0,-1,1,1,0
1713,1,28,0,-1.2164693724747304,2,679,1,0,-1,1,0,1
1713,1,28,0,-1.2164693724747304,3,677,0,1,0,-2,1,0
1713,1,28,0,-1.2164693724747304,4,706,1,1,0,-2,0,1
1713,1,28,0,-1.2164693724747304,5,668,0,2,1,1,1,0
1713,1,28,0,-1.2164693724747304,6,700,1,2,1,1,0,1
1714,2,28,1,-1.2164693724747304,1,590,0,0,-1,1,1,0
1714,2,28,1,-1.2164693724747304,2,592,1,0,-1,1,0,1
1714,2,28,1,-1.2164693724747304,3,648,0,1,0,-2,1,0
1714,2,28,1,-1.2164693724747304,4,646,1,1,0,-2,0,1
1714,2,28,1,-1.2164693724747304,5,676,0,2,1,1,1,0
1714,2,28,1,-1.2164693724747304,6,676,1,2,1,1,0,1
1715,3,28,0,-1.2164693724747304,1,575,0,0,-1,1,1,0
1715,3,28,0,-1.2164693724747304,2,585,1,0,-1,1,0,1
1715,3,28,0,-1.2164693724747304,3,635,0,1,0,-2,1,0
1715,3,28,0,-1.2164693724747304,4,641,1,1,0,-2,0,1
1715,3,28,0,-1.2164693724747304,5,653,0,2,1,1,1,0
1715,3,28,0,-1.2164693724747304,6,640,1,2,1,1,0,1
1716,4,28,0,-1.2164693724747304,1,609,0,0,-1,1,1,0
1716,4,28,0,-1.2164693724747304,2,600,1,0,-1,1,0,1
1716,4,28,0,-1.2164693724747304,3,659,0,1,0,-2,1,0
1716,4,28,0,-1.2164693724747304,4,655,1,1,0,-2,0,1
1716,4,28,0,-1.2164693724747304,5,676,0,2,1,1,1,0
1716,4,28,0,-1.2164693724747304,6,695,1,2,1,1,0,1
1717,5,28,1,-1.2164693724747304,1,584,0,0,-1,1,1,0
1717,5,28,1,-1.2164693724747304,2,623,1,0,-1,1,0,1
1717,5,28,1,-1.2164693724747304,3,652,0,1,0,-2,1,0
1717,5,28,1,-1.2164693724747304,4,667,1,1,0,-2,0,1
1717,5,28,1,-1.2164693724747304,5,646,0,2,1,1,1,0
1717,5,28,1,-1.2164693724747304,6,663,1,2,1,1,0,1
1718,6,28,1,-1.2164693724747304,1,613,0,0,-1,1,1,0
1718,6,28,1,-1.2164693724747304,2,597,1,0,-1,1,0,1
1718,6,28,1,-1.2164693724747304,3,667,0,1,0,-2,1,0
1718,6,28,1,-1.2164693724747304,4,657,1,1,0,-2,0,1
1718,6,28,1,-1.2164693724747304,5,676,0,2,1,1,1,0
1718,6,28,1,-1.2164693724747304,6,693,1,2,1,1,0,1
1719,7,28,0,-1.2164693724747304,1,627,0,0,-1,1,1,0
1719,7,28,0,-1.2164693724747304,2,618,1,0,-1,1,0,1
1719,7,28,0,-1.2164693724747304,3,672,0,1,0,-2,1,0
1719,7,28,0,-1.2164693724747304,4,667,1,1,0,-2,0,1
1719,7,28,0,-1.2164693724747304,5,655,0,2,1,1,1,0
1719,7,28,0,-1.2164693724747304,6,658,1,2,1,1,0,1
1720,8,28,0,-1.2164693724747304,1,589.872,0,0,-1,1,1,0
1720,8,28,0,-1.2164693724747304,2,595.683,1,0,-1,1,0,1
1720,8,28,0,-1.2164693724747304,3,648,0,1,0,-2,1,0
1720,8,28,0,-1.2164693724747304,4,652,1,1,0,-2,0,1
1720,8,28,0,-1.2164693724747304,5,648,0,2,1,1,1,0
1720,8,28,0,-1.2164693724747304,6,646,1,2,1,1,0,1
1721,9,28,1,-1.2164693724747304,1,612,0,0,-1,1,1,0
1721,9,28,1,-1.2164693724747304,2,671,1,0,-1,1,0,1
1721,9,28,1,-1.2164693724747304,3,677,0,1,0,-2,1,0
1721,9,28,1,-1.2164693724747304,4,699,1,1,0,-2,0,1
1721,9,28,1,-1.2164693724747304,5,674,0,2,1,1,1,0
1721,9,28,1,-1.2164693724747304,6,693,1,2,1,1,0,1
1722,10,28,0,-1.2164693724747304,1,623,0,0,-1,1,1,0
1722,10,28,0,-1.2164693724747304,2,595.683,1,0,-1,1,0,1
1722,10,28,0,-1.2164693724747304,3,670,0,1,0,-2,1,0
1722,10,28,0,-1.2164693724747304,4,659,1,1,0,-2,0,1
1722,10,28,0,-1.2164693724747304,5,685,0,2,1,1,1,0
1722,10,28,0,-1.2164693724747304,6,677,1,2,1,1,0,1
1723,11,28,1,-1.2164693724747304,1,635,0,0,-1,1,1,0
1723,11,28,1,-1.2164693724747304,2,685,1,0,-1,1,0,1
1723,11,28,1,-1.2164693724747304,3,692,0,1,0,-2,1,0
1723,11,28,1,-1.2164693724747304,4,710,1,1,0,-2,0,1
1723,11,28,1,-1.2164693724747304,5,692,0,2,1,1,1,0
1723,11,28,1,-1.2164693724747304,6,702,1,2,1,1,0,1
1724,12,28,0,-1.2164693724747304,1,577,0,0,-1,1,1,0
1724,12,28,0,-1.2164693724747304,2,612,1,0,-1,1,0,1
1724,12,28,0,-1.2164693724747304,3,639,0,1,0,-2,1,0
1724,12,28,0,-1.2164693724747304,4,654,1,1,0,-2,0,1
1724,12,28,0,-1.2164693724747304,5,644,0,2,1,1,1,0
1724,12,28,0,-1.2164693724747304,6,667,1,2,1,1,0,1
1725,13,28,0,-1.2164693724747304,1,657,0,0,-1,1,1,0
1725,13,28,0,-1.2164693724747304,2,595.683,1,0,-1,1,0,1
1725,13,28,0,-1.2164693724747304,3,702,0,1,0,-2,1,0
1725,13,28,0,-1.2164693724747304,4,674,1,1,0,-2,0,1
1725,13,28,0,-1.2164693724747304,5,710,0,2,1,1,1,0
1725,13,28,0,-1.2164693724747304,6,695,1,2,1,1,0,1
1726,14,28,0,-1.2164693724747304,1,578,0,0,-1,1,1,0
1726,14,28,0,-1.2164693724747304,2,553,1,0,-1,1,0,1
1726,14,28,0,-1.2164693724747304,3,628,0,1,0,-2,1,0
1726,14,28,0,-1.2164693724747304,4,618,1,1,0,-2,0,1
1726,14,28,0,-1.2164693724747304,5,646,0,2,1,1,1,0
1726,14,28,0,-1.2164693724747304,6,647,1,2,1,1,0,1
1727,15,28,0,-1.2164693724747304,1,650,0,0,-1,1,1,0
1727,15,28,0,-1.2164693724747304,2,625,1,0,-1,1,0,1
1727,15,28,0,-1.2164693724747304,3,693,0,1,0,-2,1,0
1727,15,28,0,-1.2164693724747304,4,681,1,1,0,-2,0,1
1727,15,28,0,-1.2164693724747304,5,685,0,2,1,1,1,0
1727,15,28,0,-1.2164693724747304,6,686,1,2,1,1,0,1
1728,16,28,0,-1.2164693724747304,1,589.872,0,0,-1,1,1,0
1728,16,28,0,-1.2164693724747304,2,613,1,0,-1,1,0,1
1728,16,28,0,-1.2164693724747304,3,645,0,1,0,-2,1,0
1728,16,28,0,-1.2164693724747304,4,653,1,1,0,-2,0,1
1728,16,28,0,-1.2164693724747304,5,666,0,2,1,1,1,0
1728,16,28,0,-1.2164693724747304,6,710,1,2,1,1,0,1
1729,17,28,1,-1.2164693724747304,1,627,0,0,-1,1,1,0
1729,17,28,1,-1.2164693724747304,2,675,1,0,-1,1,0,1
1729,17,28,1,-1.2164693724747304,3,690,0,1,0,-2,1,0
1729,17,28,1,-1.2164693724747304,4,707,1,1,0,-2,0,1
1729,17,28,1,-1.2164693724747304,5,721,0,2,1,1,1,0
1729,17,28,1,-1.2164693724747304,6,720,1,2,1,1,0,1
1730,18,28,0,-1.2164693724747304,1,589.872,0,0,-1,1,1,0
1730,18,28,0,-1.2164693724747304,2,595.683,1,0,-1,1,0,1
1730,18,28,0,-1.2164693724747304,3,644,0,1,0,-2,1,0
1730,18,28,0,-1.2164693724747304,4,647,1,1,0,-2,0,1
1730,18,28,0,-1.2164693724747304,5,634,0,2,1,1,1,0
1730,18,28,0,-1.2164693724747304,6,622,1,2,1,1,0,1
1731,19,28,1,-1.2164693724747304,1,637,0,0,-1,1,1,0
1731,19,28,1,-1.2164693724747304,2,667,1,0,-1,1,0,1
1731,19,28,1,-1.2164693724747304,3,695,0,1,0,-2,1,0
1731,19,28,1,-1.2164693724747304,4,704,1,1,0,-2,0,1
1731,19,28,1,-1.2164693724747304,5,674,0,2,1,1,1,0
1731,19,28,1,-1.2164693724747304,6,704,1,2,1,1,0,1
1732,20,28,1,-1.2164693724747304,1,630,0,0,-1,1,1,0
1732,20,28,1,-1.2164693724747304,2,595.683,1,0,-1,1,0,1
1732,20,28,1,-1.2164693724747304,3,683,0,1,0,-2,1,0
1732,20,28,1,-1.2164693724747304,4,663,1,1,0,-2,0,1
1732,20,28,1,-1.2164693724747304,5,685,0,2,1,1,1,0
1732,20,28,1,-1.2164693724747304,6,710,1,2,1,1,0,1
1733,21,28,1,-1.2164693724747304,1,597,0,0,-1,1,1,0
1733,21,28,1,-1.2164693724747304,2,654,1,0,-1,1,0,1
1733,21,28,1,-1.2164693724747304,3,665,0,1,0,-2,1,0
1733,21,28,1,-1.2164693724747304,4,687,1,1,0,-2,0,1
1733,21,28,1,-1.2164693724747304,5,649,0,2,1,1,1,0
1733,21,28,1,-1.2164693724747304,6,666,1,2,1,1,0,1
1734,22,28,0,-1.2164693724747304,1,589.872,0,0,-1,1,1,0
1734,22,28,0,-1.2164693724747304,2,595.683,1,0,-1,1,0,1
1734,22,28,0,-1.2164693724747304,3,647,0,1,0,-2,1,0
1734,22,28,0,-1.2164693724747304,4,650,1,1,0,-2,0,1
1734,22,28,0,-1.2164693724747304,5,703,0,2,1,1,1,0
1734,22,28,0,-1.2164693724747304,6,706,1,2,1,1,0,1
1735,23,28,1,-1.2164693724747304,1,589.872,0,0,-1,1,1,0
1735,23,28,1,-1.2164693724747304,2,579,1,0,-1,1,0,1
1735,23,28,1,-1.2164693724747304,3,648,0,1,0,-2,1,0
1735,23,28,1,-1.2164693724747304,4,643,1,1,0,-2,0,1
1735,23,28,1,-1.2164693724747304,5,680,0,2,1,1,1,0
1735,23,28,1,-1.2164693724747304,6,622,1,2,1,1,0,1
1736,24,28,1,-1.2164693724747304,1,645,0,0,-1,1,1,0
1736,24,28,1,-1.2164693724747304,2,618,1,0,-1,1,0,1
1736,24,28,1,-1.2164693724747304,3,690,0,1,0,-2,1,0
1736,24,28,1,-1.2164693724747304,4,675,1,1,0,-2,0,1
1736,24,28,1,-1.2164693724747304,5,676,0,2,1,1,1,0
1736,24,28,1,-1.2164693724747304,6,676,1,2,1,1,0,1
1737,25,28,1,-1.2164693724747304,1,586,0,0,-1,1,1,0
1737,25,28,1,-1.2164693724747304,2,654,1,0,-1,1,0,1
1737,25,28,1,-1.2164693724747304,3,654,0,1,0,-2,1,0
1737,25,28,1,-1.2164693724747304,4,680,1,1,0,-2,0,1
1737,25,28,1,-1.2164693724747304,5,653,0,2,1,1,1,0
1737,25,28,1,-1.2164693724747304,6,677,1,2,1,1,0,1
1738,26,28,1,-1.2164693724747304,1,628,0,0,-1,1,1,0
1738,26,28,1,-1.2164693724747304,2,706,1,0,-1,1,0,1
1738,26,28,1,-1.2164693724747304,3,692,0,1,0,-2,1,0
1738,26,28,1,-1.2164693724747304,4,721,1,1,0,-2,0,1
1738,26,28,1,-1.2164693724747304,5,672,0,2,1,1,1,0
1738,26,28,1,-1.2164693724747304,6,731,1,2,1,1,0,1
1739,27,28,1,-1.2164693724747304,1,625,0,0,-1,1,1,0
1739,27,28,1,-1.2164693724747304,2,607,1,0,-1,1,0,1
1739,27,28,1,-1.2164693724747304,3,677,0,1,0,-2,1,0
1739,27,28,1,-1.2164693724747304,4,668,1,1,0,-2,0,1
1739,27,28,1,-1.2164693724747304,5,721,0,2,1,1,1,0
1739,27,28,1,-1.2164693724747304,6,670,1,2,1,1,0,1
1740,28,28,0,-1.2164693724747304,1,588,0,0,-1,1,1,0
1740,28,28,0,-1.2164693724747304,2,563,1,0,-1,1,0,1
1740,28,28,0,-1.2164693724747304,3,643,0,1,0,-2,1,0
1740,28,28,0,-1.2164693724747304,4,633,1,1,0,-2,0,1
1740,28,28,0,-1.2164693724747304,5,622,0,2,1,1,1,0
1740,28,28,0,-1.2164693724747304,6,616,1,2,1,1,0,1
1741,29,28,0,-1.2164693724747304,1,643,0,0,-1,1,1,0
1741,29,28,0,-1.2164693724747304,2,641,1,0,-1,1,0,1
1741,29,28,0,-1.2164693724747304,3,691,0,1,0,-2,1,0
1741,29,28,0,-1.2164693724747304,4,688,1,1,0,-2,0,1
1741,29,28,0,-1.2164693724747304,5,707,0,2,1,1,1,0
1741,29,28,0,-1.2164693724747304,6,731,1,2,1,1,0,1
1742,30,28,0,-1.2164693724747304,1,589.872,0,0,-1,1,1,0
1742,30,28,0,-1.2164693724747304,2,595.683,1,0,-1,1,0,1
1742,30,28,0,-1.2164693724747304,3,649,0,1,0,-2,1,0
1742,30,28,0,-1.2164693724747304,4,653,1,1,0,-2,0,1
1742,30,28,0,-1.2164693724747304,5,616,0,2,1,1,1,0
1742,30,28,0,-1.2164693724747304,6,625,1,2,1,1,0,1
1743,31,28,1,-1.2164693724747304,1,663,0,0,-1,1,1,0
1743,31,28,1,-1.2164693724747304,2,716,1,0,-1,1,0,1
1743,31,28,1,-1.2164693724747304,3,722,0,1,0,-2,1,0
1743,31,28,1,-1.2164693724747304,4,741,1,1,0,-2,0,1
1743,31,28,1,-1.2164693724747304,5,678,0,2,1,1,1,0
1743,31,28,1,-1.2164693724747304,6,710,1,2,1,1,0,1
1744,32,28,1,-1.2164693724747304,1,559,0,0,-1,1,1,0
1744,32,28,1,-1.2164693724747304,2,597,1,0,-1,1,0,1
1744,32,28,1,-1.2164693724747304,3,625,0,1,0,-2,1,0
1744,32,28,1,-1.2164693724747304,4,640,1,1,0,-2,0,1
1744,32,28,1,-1.2164693724747304,5,607,0,2,1,1,1,0
1744,32,28,1,-1.2164693724747304,6,628,1,2,1,1,0,1
1745,33,28,0,-1.2164693724747304,1,597,0,0,-1,1,1,0
1745,33,28,0,-1.2164693724747304,2,595.683,1,0,-1,1,0,1
1745,33,28,0,-1.2164693724747304,3,653,0,1,0,-2,1,0
1745,33,28,0,-1.2164693724747304,4,651,1,1,0,-2,0,1
1745,33,28,0,-1.2164693724747304,5,616,0,2,1,1,1,0
1745,33,28,0,-1.2164693724747304,6,660,1,2,1,1,0,1
1746,34,28,0,-1.2164693724747304,1,690,0,0,-1,1,1,0
1746,34,28,0,-1.2164693724747304,2,690,1,0,-1,1,0,1
1746,34,28,0,-1.2164693724747304,3,739,0,1,0,-2,1,0
1746,34,28,0,-1.2164693724747304,4,737,1,1,0,-2,0,1
1746,34,28,0,-1.2164693724747304,5,721,0,2,1,1,1,0
1746,34,28,0,-1.2164693724747304,6,746,1,2,1,1,0,1
1747,35,28,0,-1.2164693724747304,1,589.872,0,0,-1,1,1,0
1747,35,28,0,-1.2164693724747304,2,595.683,1,0,-1,1,0,1
1747,35,28,0,-1.2164693724747304,3,647,0,1,0,-2,1,0
1747,35,28,0,-1.2164693724747304,4,653,1,1,0,-2,0,1
1747,35,28,0,-1.2164693724747304,5,698,0,2,1,1,1,0
1747,35,28,0,-1.2164693724747304,6,652,1,2,1,1,0,1
1748,36,28,1,-1.2164693724747304,1,584,0,0,-1,1,1,0
1748,36,28,1,-1.2164693724747304,2,627,1,0,-1,1,0,1
1748,36,28,1,-1.2164693724747304,3,652,0,1,0,-2,1,0
1748,36,28,1,-1.2164693724747304,4,668,1,1,0,-2,0,1
1748,36,28,1,-1.2164693724747304,5,683,0,2,1,1,1,0
1748,36,28,1,-1.2164693724747304,6,688,1,2,1,1,0,1
1749,1,29,0,-1.337261149356522,1,583,0,0,-1,1,1,0
1749,1,29,0,-1.337261149356522,2,604,1,0,-1,1,0,1
1749,1,29,0,-1.337261149356522,3,644,0,1,0,-2,1,0
1749,1,29,0,-1.337261149356522,4,655,1,1,0,-2,0,1
1749,1,29,0,-1.337261149356522,5,635,0,2,1,1,1,0
1749,1,29,0,-1.337261149356522,6,626,1,2,1,1,0,1
1750,2,29,0,-1.337261149356522,1,589,0,0,-1,1,1,0
1750,2,29,0,-1.337261149356522,2,618,1,0,-1,1,0,1
1750,2,29,0,-1.337261149356522,3,656,0,1,0,-2,1,0
1750,2,29,0,-1.337261149356522,4,669,1,1,0,-2,0,1
1750,2,29,0,-1.337261149356522,5,632,0,2,1,1,1,0
1750,2,29,0,-1.337261149356522,6,642,1,2,1,1,0,1
1751,3,29,0,-1.337261149356522,1,584,0,0,-1,1,1,0
1751,3,29,0,-1.337261149356522,2,565,1,0,-1,1,0,1
1751,3,29,0,-1.337261149356522,3,638,0,1,0,-2,1,0
1751,3,29,0,-1.337261149356522,4,631,1,1,0,-2,0,1
1751,3,29,0,-1.337261149356522,5,635,0,2,1,1,1,0
1751,3,29,0,-1.337261149356522,6,636,1,2,1,1,0,1
1752,4,29,0,-1.337261149356522,1,632,0,0,-1,1,1,0
1752,4,29,0,-1.337261149356522,2,621,1,0,-1,1,0,1
1752,4,29,0,-1.337261149356522,3,680,0,1,0,-2,1,0
1752,4,29,0,-1.337261149356522,4,676,1,1,0,-2,0,1
1752,4,29,0,-1.337261149356522,5,685,0,2,1,1,1,0
1752,4,29,0,-1.337261149356522,6,674,1,2,1,1,0,1
1753,5,29,0,-1.337261149356522,1,645,0,0,-1,1,1,0
1753,5,29,0,-1.337261149356522,2,629,1,0,-1,1,0,1
1753,5,29,0,-1.337261149356522,3,695,0,1,0,-2,1,0
1753,5,29,0,-1.337261149356522,4,686,1,1,0,-2,0,1
1753,5,29,0,-1.337261149356522,5,713,0,2,1,1,1,0
1753,5,29,0,-1.337261149356522,6,756,1,2,1,1,0,1
1754,6,29,0,-1.337261149356522,1,619,0,0,-1,1,1,0
