id,female,lb_wght,anti_k1,math,grade,occ,age,men,spring,anti,nb_wght
725903,0,1,6,29,4,3,142,.,0,0,Low
725903,0,1,6,26,6,4,161,.,1,2,Low
737702,0,0,0,31,1,2,112,.,0,3,Norm
737702,0,0,0,48,2,3,134,.,1,1,Norm
738201,0,0,0,25,0,2,86,.,0,2,Norm
738201,0,0,0,40,2,3,111,.,0,1,Norm
738201,0,0,0,54,3,4,132,.,1,3,Norm
738201,0,0,0,47,5,5,155,.,1,2,Norm
739002,0,0,0,26,0,2,101,.,1,0,Norm
739002,0,0,0,34,2,3,123,.,1,0,Norm
739002,0,0,0,43,4,4,148,.,1,0,Norm
739002,0,0,0,43,6,5,173,.,1,0,Norm
739102,1,0,0,25,0,2,93,0,0,0,Norm
739102,1,0,0,44,4,3,137,0,1,1,Norm
739301,1,0,1,24,0,2,99,0,1,1,Norm
739301,1,0,1,46,2,3,124,0,1,0,Norm
739301,1,0,1,47,6,4,171,1,1,1,Norm
739401,0,0,0,40,0,2,100,.,1,1,Norm
739401,0,0,0,51,2,3,123,.,1,0,Norm
739401,0,0,0,64,6,4,172,.,1,0,Norm
739601,1,0,0,51,1,2,107,0,1,0,Norm
739601,1,0,0,51,3,3,131,0,1,0,Norm
742301,0,0,1,41,2,2,109,.,1,0,Norm
742301,0,0,1,51,3,3,132,.,1,1,Norm
743601,0,0,1,37,0,2,103,.,0,2,Norm
743601,0,0,1,45,3,3,128,.,0,1,Norm
743602,1,0,0,44,2,2,117,0,0,0,Norm
743602,1,0,0,35,3,3,135,0,1,0,Norm
743602,1,0,0,36,5,4,158,1,1,0,Norm
743801,0,1,0,30,1,2,110,.,0,0,Low
743801,0,1,0,48,3,3,135,.,0,3,Low
743801,0,1,0,49,4,4,146,.,0,1,Low
743802,1,0,0,26,0,2,105,0,0,1,Norm
743802,1,0,0,29,2,3,129,0,0,1,Norm
744102,1,1,5,14,0,2,111,0,0,3,Low
744102,1,1,5,23,2,3,132,0,0,5,Low
744102,1,1,5,42,3,4,155,1,0,.,Low
744103,1,0,0,40,4,3,136,0,0,0,Norm
744703,0,0,1,38,2,2,121,.,0,3,Norm
744703,0,0,1,50,3,3,144,.,0,4,Norm
744704,0,0,1,18,0,2,96,.,0,2,Norm
744704,0,0,1,42,2,3,120,.,0,3,Norm
744704,0,0,1,42,4,4,140,.,1,3,Norm
745103,1,0,0,57,3,3,128,0,1,0,Norm
745103,1,0,0,59,5,4,152,1,1,1,Norm
745904,1,0,2,46,1,3,123,0,1,0,Norm
748003,0,0,0,42,1,2,110,.,1,.,Norm
748003,0,0,0,46,4,3,138,.,0,1,Norm
748502,0,0,0,32,0,2,85,.,0,0,Norm
748502,0,0,0,53,2,3,110,.,0,0,Norm
748502,0,0,0,59,5,4,154,.,1,1,Norm
749802,1,0,0,48,1,2,109,0,1,0,Norm
749802,1,0,0,68,3,3,133,0,1,0,Norm
749802,1,0,0,60,5,4,156,1,1,0,Norm
749803,1,0,0,46,1,2,116,0,1,1,Norm
749803,1,0,0,41,3,3,140,0,1,0,Norm
750104,1,0,4,21,0,2,103,0,1,2,Norm
750104,1,0,4,33,3,3,128,0,1,2,Norm
750404,0,0,0,48,1,2,112,.,1,0,Norm
750404,0,0,0,51,3,3,136,.,1,0,Norm
750404,0,0,0,48,5,4,160,.,1,1,Norm
751001,0,0,1,29,1,2,105,.,0,3,Norm
751001,0,0,1,41,3,3,130,.,0,2,Norm
752003,1,0,1,42,0,2,99,0,1,0,Norm
752003,1,0,1,46,4,3,148,0,1,0,Norm
752501,0,0,0,35,0,2,101,.,1,0,Norm
752501,0,0,0,43,2,3,126,.,1,0,Norm
760102,1,0,0,34,0,2,93,0,1,1,Norm
760102,1,0,0,47,4,3,141,0,1,0,Norm
763603,0,0,1,29,0,2,116,.,0,4,Norm
763603,0,0,1,42,3,3,142,.,0,2,Norm
764503,1,0,1,45,2,2,130,0,1,4,Norm
764503,1,0,1,48,4,3,154,1,1,4,Norm
765702,1,0,0,48,1,2,116,0,1,0,Norm
765702,1,0,0,48,3,3,140,0,1,0,Norm
767901,1,0,1,37,0,2,93,.,0,0,Norm
767901,1,0,1,52,3,3,137,1,1,0,Norm
771002,0,0,0,28,2,2,122,.,0,4,Norm
771002,0,0,0,47,3,3,144,.,1,3,Norm
771002,0,0,0,49,5,4,168,.,1,3,Norm
775002,1,0,0,49,1,2,110,0,1,1,Norm
775002,1,0,0,60,3,3,134,0,1,0,Norm
778902,0,0,1,22,1,2,122,.,0,1,Norm
778902,0,0,1,44,2,3,141,.,1,1,Norm
778902,0,0,1,41,5,4,169,.,0,2,Norm
778903,1,0,0,44,1,2,111,0,0,0,Norm
778903,1,0,0,45,2,3,131,0,1,0,Norm
778903,1,0,0,42,5,4,158,1,0,.,Norm
783001,0,0,3,25,0,2,100,.,0,6,Norm
783001,0,0,3,34,1,3,121,.,1,4,Norm
783001,0,0,3,47,6,4,169,.,1,3,Norm
783002,0,0,3,50,3,3,138,.,1,1,Norm
783002,0,0,3,51,5,4,161,.,1,.,Norm
783301,0,0,4,44,1,2,116,.,1,5,Norm
783301,0,0,4,65,3,3,140,.,1,4,Norm
783502,1,0,2,34,0,2,99,0,0,0,Norm
783502,1,0,2,49,3,3,120,0,0,3,Norm
783602,1,0,1,35,0,2,101,0,1,2,Norm
783602,1,0,1,43,3,3,124,1,1,2,Norm
783801,1,0,0,31,1,2,97,0,0,0,Norm
783801,1,0,0,52,2,3,120,0,0,0,Norm
785601,1,0,0,37,0,2,94,.,1,0,Norm
785601,1,0,0,56,4,3,142,1,1,1,Norm
786402,1,0,0,48,1,2,113,0,1,0,Norm
786402,1,0,0,58,4,3,140,0,0,.,Norm
788302,0,0,5,25,1,2,104,.,0,5,Norm
788302,0,0,5,30,2,3,125,.,1,3,Norm
788303,1,0,3,14,0,2,90,0,0,4,Norm
788303,1,0,3,27,1,3,112,0,1,1,Norm
788303,1,0,3,47,5,4,159,1,1,3,Norm
792103,0,0,2,23,0,2,91,.,0,1,Norm
792103,0,0,2,48,2,3,116,.,0,0,Norm
792704,0,0,0,34,2,2,112,.,0,2,Norm
792704,0,0,0,50,3,3,132,.,1,0,Norm
792704,0,0,0,48,5,4,156,.,1,1,Norm
793001,1,1,1,23,0,2,83,0,0,1,Low
793001,1,1,1,48,2,3,107,0,0,.,Low
793001,1,1,1,61,5,4,152,1,1,0,Low
794301,1,0,3,23,0,2,93,0,1,4,Norm
794301,1,0,3,24,2,3,117,0,1,6,Norm
794503,0,0,0,34,2,2,123,.,1,0,Norm
794503,0,0,0,46,4,3,152,.,0,2,Norm
794503,0,0,0,51,6,4,173,.,1,1,Norm
795201,1,0,3,35,1,2,108,0,0,0,Norm
795201,1,0,3,40,3,3,128,0,1,2,Norm
795201,1,0,3,47,6,4,155,1,0,3,Norm
795901,1,0,1,41,0,2,94,0,1,0,Norm
795901,1,0,1,48,2,3,119,0,1,1,Norm
799803,0,0,0,63,1,2,112,.,1,1,Norm
799803,0,0,0,66,3,3,135,.,1,1,Norm
800602,1,0,0,50,2,2,122,0,1,0,Norm
800602,1,0,0,51,4,3,146,0,1,.,Norm
804701,0,0,0,26,1,2,94,.,0,1,Norm
804701,0,0,0,50,3,3,118,.,0,0,Norm
804701,0,0,0,50,4,4,141,.,0,1,Norm
804702,1,0,3,31,0,2,92,0,0,2,Norm
804702,1,0,3,48,1,3,115,0,0,4,Norm
804702,1,0,3,43,4,4,139,0,0,.,Norm
809102,0,0,2,40,0,2,106,.,0,3,Norm
809102,0,0,2,31,2,3,129,.,0,2,Norm
809102,0,0,2,46,3,4,153,.,0,3,Norm
809103,0,0,1,33,2,3,120,.,0,1,Norm
809103,0,0,1,41,3,4,141,.,1,2,Norm
809103,0,0,1,38,5,5,165,.,1,7,Norm
809301,1,0,1,24,0,2,94,0,0,1,Norm
809301,1,0,1,46,1,3,118,0,0,4,Norm
809301,1,0,1,29,3,4,144,0,0,.,Norm
810303,1,0,1,39,1,2,107,0,0,1,Norm
810303,1,0,1,49,2,3,128,0,0,2,Norm
811002,1,0,1,30,1,3,115,0,1,0,Norm
812504,0,0,1,45,1,3,116,.,0,0,Norm
814101,0,0,0,33,0,2,91,.,0,1,Norm
814101,0,0,0,40,2,3,114,.,0,1,Norm
817402,1,0,0,40,1,2,118,0,0,5,Norm
817402,1,0,0,47,3,3,141,0,0,3,Norm
817402,1,0,0,47,5,4,165,1,0,1,Norm
817403,1,0,3,28,0,2,92,0,0,3,Norm
817403,1,0,3,39,2,3,116,0,0,1,Norm
817403,1,0,3,41,5,4,160,.,1,4,Norm
817404,1,0,2,30,1,2,96,0,0,0,Norm
817404,1,0,2,41,3,3,141,0,1,4,Norm
817404,1,0,2,46,6,4,164,0,1,0,Norm
822602,0,0,1,39,0,2,88,.,0,1,Norm
822602,0,0,1,61,3,3,131,.,1,3,Norm
825702,0,0,5,24,1,2,107,.,0,3,Norm
825702,0,0,5,44,4,3,151,.,1,3,Norm
825902,1,0,6,22,0,2,93,0,1,2,Norm
825902,1,0,6,31,2,3,115,0,1,3,Norm
825903,0,0,2,33,0,2,94,.,1,2,Norm
825903,0,0,2,47,4,3,146,.,0,1,Norm
825903,0,0,2,50,5,4,167,.,1,1,Norm
826503,1,0,0,37,0,2,96,0,1,3,Norm
826503,1,0,0,58,4,3,145,0,1,0,Norm
826503,1,0,0,55,6,4,168,1,1,2,Norm
826504,1,0,0,18,2,2,122,0,1,0,Norm
826504,1,0,0,24,4,3,145,0,1,3,Norm
826904,1,0,4,15,0,2,95,0,1,4,Norm
826904,1,0,4,20,2,3,118,0,1,4,Norm
826904,1,0,4,25,4,4,141,0,1,3,Norm
826905,0,0,4,21,0,2,90,.,1,2,Norm
826905,0,0,4,29,2,3,113,.,1,2,Norm
827101,1,0,1,45,2,2,112,0,0,0,Norm
827101,1,0,1,53,3,3,135,0,0,0,Norm
827302,0,0,3,24,0,2,97,.,0,1,Norm
827302,0,0,3,40,2,3,121,.,0,0,Norm
827302,0,0,3,46,3,4,145,.,0,1,Norm
828302,1,0,0,44,1,2,110,0,0,2,Norm
828302,1,0,0,50,4,3,134,0,0,4,Norm
828302,1,0,0,63,6,4,158,1,0,6,Norm
828604,0,0,0,42,1,2,105,.,1,1,Norm
828604,0,0,0,43,4,3,133,.,0,0,Norm
828902,0,0,3,45,1,2,130,.,1,0,Norm
828902,0,0,3,42,3,3,154,.,1,3,Norm
828903,0,0,5,39,1,2,120,.,1,3,Norm
828903,0,0,5,43,3,3,144,.,1,4,Norm
828903,0,0,5,52,5,4,167,.,1,0,Norm
828905,0,0,0,18,1,2,111,.,1,2,Norm
828905,0,0,0,41,3,3,135,.,1,2,Norm
828905,0,0,0,37,5,4,158,.,1,1,Norm
829401,0,0,2,37,4,3,130,.,1,1,Norm
829401,0,0,2,44,5,4,154,.,1,0,Norm
829403,0,0,0,46,2,2,123,.,1,1,Norm
829403,0,0,0,60,4,3,146,.,1,2,Norm
833601,1,0,0,31,0,2,88,0,0,1,Norm
833601,1,0,0,46,3,3,132,0,1,1,Norm
834301,0,0,0,49,2,3,127,.,0,5,Norm
834301,0,0,0,59,6,4,175,.,0,.,Norm
835202,1,0,2,45,1,2,105,0,1,3,Norm
835202,1,0,2,44,3,3,129,0,1,3,Norm
835703,0,0,2,37,2,2,114,.,0,.,Norm
835703,0,0,2,44,4,3,138,.,0,0,Norm
835703,0,0,2,64,6,4,162,.,0,2,Norm
837503,0,0,1,27,0,2,101,.,1,3,Norm
837503,0,0,1,45,4,3,150,.,1,1,Norm
837504,0,0,4,27,2,2,127,.,1,4,Norm
837504,0,0,4,50,4,3,150,.,1,5,Norm
837602,1,0,6,18,0,2,104,0,1,0,Norm
837602,1,0,6,31,2,3,128,0,1,0,Norm
838301,0,0,3,24,0,2,92,.,0,1,Norm
838301,0,0,3,38,3,3,138,.,1,2,Norm
838903,1,0,0,35,0,2,93,.,1,0,Norm
838903,1,0,0,60,4,3,141,1,1,1,Norm
841601,0,0,3,41,1,2,106,.,1,0,Norm
841601,0,0,3,44,3,3,130,.,1,0,Norm
841601,0,0,3,63,5,4,153,.,1,2,Norm
841602,0,0,0,37,0,2,98,.,1,0,Norm
841602,0,0,0,45,2,3,121,.,1,0,Norm
846301,1,0,0,50,0,2,98,0,0,0,Norm
846301,1,0,0,66,4,3,144,1,1,0,Norm
846301,1,0,0,72,6,4,168,1,1,0,Norm
847301,0,0,2,39,0,2,114,.,0,1,Norm
847301,0,0,2,45,3,3,138,.,0,2,Norm
847301,0,0,2,44,5,4,162,.,0,.,Norm
847302,0,0,0,47,2,2,111,.,0,1,Norm
847302,0,0,0,53,3,3,135,.,0,2,Norm
847302,0,0,0,60,5,4,160,.,0,1,Norm
847701,0,0,0,59,2,2,125,.,1,1,Norm
847701,0,0,0,65,4,3,148,.,1,1,Norm
847901,1,0,0,32,0,2,98,0,0,0,Norm
847901,1,0,0,47,3,3,122,0,0,1,Norm
847902,0,0,0,26,0,2,104,.,1,0,Norm
847902,0,0,0,42,2,3,128,.,1,3,Norm
848201,1,0,0,35,0,2,94,0,1,1,Norm
848201,1,0,0,49,2,3,120,0,1,1,Norm
848201,1,0,0,67,4,4,144,1,1,0,Norm
849401,0,0,1,32,1,2,98,.,0,2,Norm
849401,0,0,1,53,3,3,122,.,0,2,Norm
849401,0,0,1,56,6,4,168,.,1,2,Norm
853202,1,0,4,37,1,2,108,0,0,0,Norm
853202,1,0,4,45,3,3,130,0,1,3,Norm
853202,1,0,4,60,5,4,153,1,1,2,Norm
856103,0,0,2,30,1,2,94,.,0,4,Norm
856103,0,0,2,37,2,3,113,.,1,5,Norm
857003,0,0,6,40,2,2,132,.,1,1,Norm
857003,0,0,6,43,4,3,155,.,1,6,Norm
858302,0,0,1,34,0,2,97,.,0,4,Norm
858302,0,0,1,43,3,3,145,.,0,3,Norm
858302,0,0,1,50,6,4,168,.,0,4,Norm
861503,0,0,0,23,0,2,93,.,1,1,Norm
861503,0,0,0,42,2,3,117,.,1,1,Norm
861503,0,0,0,52,5,4,140,.,1,2,Norm
861803,1,0,1,21,0,2,92,0,0,.,Norm
861803,1,0,1,46,1,3,114,0,0,.,Norm
861803,1,0,1,48,3,4,137,0,0,1,Norm
862201,1,0,2,51,1,2,117,0,1,0,Norm
862201,1,0,2,54,3,3,139,0,1,1,Norm
863101,0,0,3,22,0,2,114,.,1,1,Norm
863101,0,0,3,36,2,3,137,.,1,3,Norm
863403,0,0,3,31,1,3,103,.,1,2,Norm
863403,0,0,3,43,4,4,153,.,1,2,Norm
864302,1,0,3,47,2,2,120,0,1,0,Norm
864302,1,0,3,54,4,3,144,1,1,2,Norm
866203,0,0,5,24,1,2,109,.,0,1,Norm
866203,0,0,5,48,4,3,154,.,1,2,Norm
866205,1,1,2,34,1,2,114,0,1,1,Low
866205,1,1,2,47,3,3,136,0,1,4,Low
866402,1,0,1,35,1,3,114,0,1,2,Norm
866402,1,0,1,48,3,4,136,0,1,3,Norm
867903,1,0,2,48,1,2,96,0,0,4,Norm
867903,1,0,2,59,2,3,116,0,1,4,Norm
867903,1,0,2,66,4,4,139,1,1,2,Norm
869001,1,0,0,24,0,2,96,0,0,4,Norm
869001,1,0,0,34,2,3,120,0,0,1,Norm
869501,1,0,6,35,2,2,114,0,0,7,Norm
869501,1,0,6,60,4,3,137,0,0,3,Norm
869601,1,0,1,26,1,2,113,0,0,2,Norm
869601,1,0,1,35,3,3,138,0,0,4,Norm
870803,0,0,0,67,4,3,140,.,0,.,Norm
878701,1,0,0,14,0,2,99,0,0,0,Norm
878701,1,0,0,19,1,3,122,0,0,2,Norm
879403,0,0,0,54,0,2,103,.,1,0,Norm
879403,0,0,0,70,4,3,151,.,1,2,Norm
879404,1,0,3,43,0,2,102,0,1,2,Norm
879404,1,0,3,48,2,3,126,0,1,3,Norm
885801,0,0,1,50,2,2,122,.,1,2,Norm
885801,0,0,1,59,4,3,145,.,1,2,Norm
885801,0,0,1,64,6,4,170,.,1,0,Norm
885802,1,0,0,22,1,2,110,0,1,0,Norm
885802,1,0,0,23,3,3,135,1,1,0,Norm
885802,1,0,0,31,5,4,160,1,1,0,Norm
886401,1,0,3,47,1,2,96,0,0,4,Norm
886401,1,0,3,60,2,3,118,0,1,1,Norm
886401,1,0,3,61,4,4,141,0,1,4,Norm
886401,1,0,3,80,6,5,165,1,1,4,Norm
891202,0,0,0,31,1,2,97,.,0,0,Norm
891202,0,0,0,53,4,3,142,.,1,0,Norm
892601,1,0,1,27,1,2,108,0,0,3,Norm
892601,1,0,1,43,3,3,131,0,0,1,Norm
894201,1,0,2,32,1,2,108,0,0,1,Norm
894201,1,0,2,44,2,3,129,0,1,1,Norm
894201,1,0,2,47,5,4,157,1,0,1,Norm
894802,0,0,0,52,2,3,138,.,1,0,Norm
894802,0,0,0,55,4,4,161,.,1,0,Norm
894803,0,0,0,36,1,2,115,.,0,0,Norm
894803,0,0,0,40,3,3,136,.,1,2,Norm
894804,0,0,0,28,1,2,97,.,0,0,Norm
894804,0,0,0,42,2,3,118,.,1,0,Norm
894804,0,0,0,41,4,4,143,.,1,0,Norm
894804,0,0,0,54,6,5,166,.,1,0,Norm
897001,1,0,0,31,1,2,103,0,0,1,Norm
897001,1,0,0,45,3,3,125,0,1,2,Norm
897001,1,0,0,52,6,4,172,.,1,2,Norm
905003,0,0,2,35,2,2,122,.,1,2,Norm
905003,0,0,2,46,4,3,146,.,1,3,Norm
905003,0,0,2,46,6,4,170,.,1,3,Norm
907001,1,0,0,44,1,2,115,0,1,3,Norm
907001,1,0,0,47,4,3,140,0,1,4,Norm
908102,0,0,5,31,0,2,90,.,0,3,Norm
908102,0,0,5,43,2,3,116,.,0,2,Norm
910103,1,0,4,23,0,2,104,0,1,8,Norm
910103,1,0,4,34,2,3,128,0,1,3,Norm
911701,0,0,4,31,0,2,89,.,0,3,Norm
911701,0,0,4,46,2,3,114,.,0,4,Norm
911701,0,0,4,54,4,4,137,.,0,3,Norm
914402,1,0,1,48,1,2,109,0,1,1,Norm
914402,1,0,1,51,3,3,134,0,1,2,Norm
918002,0,0,1,45,2,2,112,.,0,1,Norm
918002,0,0,1,49,3,3,136,.,0,2,Norm
918201,1,0,0,45,2,2,116,0,0,0,Norm
918201,1,0,0,53,4,3,140,0,0,1,Norm
918202,1,0,0,40,1,2,98,0,0,1,Norm
918202,1,0,0,47,3,3,121,0,0,0,Norm
918301,0,0,4,33,1,2,104,.,0,3,Norm
918301,0,0,4,62,4,3,149,.,1,4,Norm
922901,1,0,2,49,1,2,107,0,1,2,Norm
922901,1,0,2,49,3,3,131,0,1,3,Norm
925503,1,1,0,40,2,2,123,0,1,3,Low
925503,1,1,0,49,4,3,147,1,1,5,Low
925503,1,1,0,56,6,4,170,1,1,8,Low
925504,1,1,0,30,0,2,110,0,1,0,Low
925504,1,1,0,35,3,3,134,0,1,0,Low
925701,0,0,2,47,3,3,136,.,0,1,Norm
926102,1,0,0,24,1,2,121,0,0,1,Norm
926102,1,0,0,39,4,3,143,0,0,0,Norm
928101,0,0,4,40,2,2,115,.,0,4,Norm
928101,0,0,4,45,4,3,138,.,0,5,Norm
929805,0,0,0,41,1,2,105,.,1,0,Norm
929805,0,0,0,51,3,3,128,.,1,0,Norm
931202,0,0,2,45,1,2,100,.,0,2,Norm
931202,0,0,2,50,3,3,125,.,0,1,Norm
931202,0,0,2,80,6,4,169,.,1,1,Norm
931703,0,0,1,20,0,2,90,.,0,3,Norm
931703,0,0,1,49,3,3,135,.,1,2,Norm
938001,0,0,1,26,0,2,98,.,1,1,Norm
938001,0,0,1,46,2,3,122,.,1,1,Norm
938001,0,0,1,54,6,4,170,.,1,1,Norm
938002,1,0,2,31,0,2,101,0,1,1,Norm
938002,1,0,2,44,4,3,150,0,1,0,Norm
938205,0,1,0,36,0,2,99,.,1,0,Low
938205,0,1,0,50,2,3,123,.,1,0,Low
940103,0,0,1,47,4,3,140,.,0,0,Norm
951602,0,0,1,27,0,2,101,.,0,1,Norm
951602,0,0,1,42,6,4,170,.,1,2,Norm
952201,1,0,2,31,1,2,99,0,0,4,Norm
952201,1,0,2,39,3,3,122,0,0,2,Norm
964101,1,0,3,39,0,2,96,0,1,5,Norm
964101,1,0,3,49,2,3,121,0,1,5,Norm
964102,1,1,3,48,0,2,96,0,1,3,Low
964102,1,1,3,50,2,3,121,0,1,3,Low
966001,0,0,4,59,2,2,121,.,1,3,Norm
966001,0,0,4,65,4,3,145,.,1,3,Norm
968001,0,0,1,50,1,3,117,.,1,2,Norm
968001,0,0,1,44,3,4,140,.,1,3,Norm
968001,0,0,1,46,5,5,163,.,1,3,Norm
968002,1,0,3,24,0,2,96,0,1,2,Norm
968002,1,0,3,43,2,3,120,0,1,4,Norm
968002,1,0,3,48,3,4,143,1,1,3,Norm
968003,0,0,3,22,0,2,100,.,1,3,Norm
968003,0,0,3,48,3,3,149,.,1,2,Norm
968401,1,0,0,37,1,2,96,0,0,1,Norm
968401,1,0,0,46,3,3,120,0,0,1,Norm
968401,1,0,0,59,4,4,141,1,1,1,Norm
968402,1,0,0,58,3,3,137,1,1,1,Norm
968402,1,0,0,74,5,4,161,1,1,1,Norm
976803,0,0,4,40,4,3,163,.,1,2,Norm
982001,1,0,1,36,1,2,111,0,1,2,Norm
982001,1,0,1,39,4,3,135,1,1,3,Norm
983703,1,0,3,39,1,2,97,0,0,3,Norm
983703,1,0,3,50,3,3,121,0,0,.,Norm
983902,1,0,0,37,1,2,94,0,0,0,Norm
983902,1,0,0,46,3,3,118,0,0,2,Norm
983902,1,0,0,54,4,4,139,0,1,1,Norm
983903,0,0,1,28,0,2,101,.,1,1,Norm
983903,0,0,1,51,3,3,128,.,0,2,Norm
983903,0,0,1,47,5,4,155,.,0,1,Norm
984402,1,0,2,39,2,2,112,0,0,3,Norm
984402,1,0,2,46,4,3,133,0,1,2,Norm
984404,0,0,3,41,1,3,107,.,1,.,Norm
984404,0,0,3,52,6,4,160,.,0,3,Norm
985802,0,0,2,32,1,2,101,.,0,0,Norm
985802,0,0,2,44,3,3,123,.,0,1,Norm
985802,0,0,2,51,6,4,168,.,1,3,Norm
985803,0,0,2,42,0,2,104,.,1,3,Norm
985803,0,0,2,45,2,3,127,.,1,2,Norm
986203,0,0,1,39,1,2,102,.,1,1,Norm
986203,0,0,1,43,4,3,130,.,0,1,Norm
986203,0,0,1,42,6,4,155,.,0,1,Norm
986505,0,0,0,46,1,3,110,.,1,0,Norm
986505,0,0,0,48,3,4,134,.,1,0,Norm
986505,0,0,0,47,5,5,159,.,1,2,Norm
986506,0,0,3,39,0,2,104,.,1,0,Norm
986506,0,0,3,38,2,3,129,.,1,0,Norm
986506,0,0,3,36,4,4,153,.,1,.,Norm
987401,1,0,0,18,0,2,93,0,1,0,Norm
987401,1,0,0,43,2,3,118,0,1,.,Norm
987701,0,0,0,29,0,2,90,.,0,2,Norm
987701,0,0,0,44,3,3,134,.,1,0,Norm
987701,0,0,0,44,5,4,156,.,1,0,Norm
988701,1,0,0,27,0,2,101,0,0,2,Norm
988701,1,0,0,30,1,3,122,0,0,1,Norm
989201,1,0,0,44,3,3,141,0,1,.,Norm
989201,1,0,0,46,5,4,165,1,1,1,Norm
989503,1,0,0,30,1,2,98,0,0,3,Norm
989503,1,0,0,40,3,3,120,0,0,2,Norm
989503,1,0,0,45,5,4,144,1,0,3,Norm
992201,0,0,1,37,1,2,99,.,0,3,Norm
992201,0,0,1,59,3,3,121,.,0,1,Norm
992201,0,0,1,52,5,4,147,.,0,1,Norm
993803,0,0,0,43,1,2,118,.,1,1,Norm
993803,0,0,0,53,4,3,147,.,0,1,Norm
993803,0,0,0,60,5,4,167,.,1,1,Norm
995101,1,0,0,18,1,2,103,0,0,1,Norm
995101,1,0,0,19,2,3,126,0,0,2,Norm
995101,1,0,0,38,5,4,171,0,1,1,Norm
995102,0,0,1,17,0,2,110,.,0,2,Norm
995102,0,0,1,31,4,3,154,.,1,0,Norm
995304,0,0,2,43,1,3,112,.,1,0,Norm
997002,1,0,0,23,0,2,104,0,1,2,Norm
997002,1,0,0,40,2,3,127,0,1,3,Norm
998001,0,0,3,47,1,2,104,.,0,3,Norm
998001,0,0,3,45,3,3,128,.,0,3,Norm
999202,0,0,0,28,0,2,93,.,1,0,Norm
999202,0,0,0,42,2,3,117,.,1,0,Norm
999202,0,0,0,42,4,4,141,.,1,1,Norm
999203,0,0,0,34,0,2,100,.,1,0,Norm
999203,0,0,0,42,2,3,124,.,1,0,Norm
999203,0,0,0,49,6,4,172,.,1,0,Norm
1002601,1,0,1,20,0,2,100,0,0,0,Norm
1002601,1,0,1,29,3,3,125,0,0,1,Norm
1002601,1,0,1,42,6,4,174,1,0,2,Norm
1003202,1,0,2,28,1,2,105,0,0,3,Norm
1003202,1,0,2,45,3,3,129,0,0,1,Norm
1003202,1,0,2,47,4,4,149,0,1,0,Norm
1003203,1,0,4,26,1,2,101,0,0,3,Norm
1003203,1,0,4,38,2,3,121,0,1,1,Norm
1003203,1,0,4,40,5,4,145,0,1,2,Norm
1003204,0,0,4,28,1,3,108,.,1,5,Norm
1003601,0,0,1,50,2,2,114,.,0,6,Norm
1003601,0,0,1,53,4,3,137,.,0,2,Norm
1003802,1,0,0,44,1,2,112,0,0,0,Norm
1003802,1,0,0,67,4,3,138,0,0,1,Norm
1004802,0,0,0,28,1,3,102,.,1,2,Norm
1004802,0,0,0,49,5,4,152,.,1,2,Norm
1004903,0,0,2,15,0,2,92,.,1,1,Norm
1004903,0,0,2,48,2,3,115,.,1,2,Norm
1005201,0,0,0,31,1,2,105,.,0,0,Norm
1005201,0,0,0,41,3,3,128,.,0,0,Norm
1005203,1,0,0,47,1,2,105,0,1,0,Norm
1005203,1,0,0,59,3,3,129,0,1,0,Norm
1007201,1,0,2,47,2,2,112,0,0,0,Norm
1007201,1,0,2,45,4,3,133,1,1,2,Norm
1007201,1,0,2,56,5,4,156,1,1,1,Norm
1007301,1,0,1,12,0,2,97,0,1,2,Norm
1007301,1,0,1,37,2,3,120,0,1,2,Norm
1007301,1,0,1,44,6,4,169,1,1,3,Norm
1007302,1,0,4,15,0,2,97,0,1,1,Norm
1007302,1,0,4,41,4,3,146,0,1,1,Norm
1007901,1,0,0,30,1,2,103,0,1,1,Norm
1007901,1,0,0,50,2,3,127,0,1,0,Norm
1013201,1,0,1,25,1,2,99,0,0,4,Norm
1013201,1,0,1,36,3,3,124,1,0,2,Norm
1017504,1,0,0,14,1,2,104,0,0,0,Norm
1017504,1,0,0,33,4,3,148,0,1,1,Norm
1017504,1,0,0,49,6,4,171,1,1,0,Norm
1018402,0,0,3,27,1,2,105,.,0,1,Norm
1018402,0,0,3,44,4,3,152,.,0,4,Norm
1018404,0,0,2,40,2,2,135,.,1,3,Norm
1018404,0,0,2,48,4,3,159,.,1,.,Norm
1019104,0,1,2,46,2,2,134,.,1,2,Low
1019104,0,1,2,47,4,3,159,.,1,4,Low
1019105,1,1,2,29,2,2,134,0,1,1,Low
1019105,1,1,2,45,4,3,159,1,1,1,Low
1023702,0,1,1,42,1,2,114,.,1,2,Low
1023702,0,1,1,54,4,3,142,.,0,2,Low
1023702,0,1,1,57,5,4,163,.,1,1,Low
1030801,1,0,1,57,3,3,115,0,1,1,Norm
1031001,1,0,1,31,0,2,88,0,0,0,Norm
1031001,1,0,1,54,1,3,110,0,0,0,Norm
1031001,1,0,1,66,4,4,135,0,0,0,Norm
1031001,1,0,1,71,5,5,156,0,1,2,Norm
1031002,0,0,0,43,2,3,113,.,0,1,Norm
1031002,0,0,0,54,3,4,133,.,1,1,Norm
1031002,0,0,0,68,5,5,157,.,1,0,Norm
1031302,0,0,4,20,0,2,94,.,1,6,Norm
1031302,0,0,4,38,2,3,117,.,1,3,Norm
